id,event_id,occurred_at,event_value,sensor_type,sensor_id,space_id,date
879,126550,2017-01-26T23:09:40.476000+0000,active,TRANSIT,9,2,1/27/2017 10:09
880,126552,2017-01-26T23:09:42.928000+0000,active,MOTION,14,9,1/27/2017 10:09
881,126554,2017-01-26T23:09:44.628000+0000,active,TRANSIT,3,3,1/27/2017 10:09
882,126556,2017-01-26T23:09:47.891000+0000,active,MOTION,7,1,1/27/2017 10:09
883,126558,2017-01-26T23:09:59.523000+0000,inactive,MOTION,12,8,1/27/2017 10:09
884,126560,2017-01-26T23:10:07.555000+0000,inactive,TRANSIT,9,2,1/27/2017 10:10
885,126562,2017-01-26T23:10:07.634000+0000,inactive,MOTION,14,9,1/27/2017 10:10
886,126564,2017-01-26T23:10:07.781000+0000,inactive,TRANSIT,3,3,1/27/2017 10:10
887,126566,2017-01-26T23:10:09.399000+0000,active,TRANSIT,3,3,1/27/2017 10:10
888,126568,2017-01-26T23:10:13.804000+0000,active,TRANSIT,9,2,1/27/2017 10:10
889,126570,2017-01-26T23:10:14.597000+0000,active,MOTION,5,4,1/27/2017 10:10
890,126572,2017-01-26T23:10:22.788000+0000,inactive,MOTION,7,1,1/27/2017 10:10
891,126573,2017-01-26T23:10:23.156000+0000,inactive,TRANSIT,9,2,1/27/2017 10:10
892,126575,2017-01-26T23:10:23.743000+0000,inactive,TRANSIT,9,2,1/27/2017 10:10
893,126577,2017-01-26T23:10:32.411000+0000,inactive,TRANSIT,3,3,1/27/2017 10:10
894,126579,2017-01-26T23:10:35.558000+0000,inactive,MOTION,5,4,1/27/2017 10:10
895,126581,2017-01-26T23:10:57.010000+0000,active,MOTION,5,4,1/27/2017 10:10
896,126583,2017-01-26T23:10:58.348000+0000,active,TRANSIT,3,3,1/27/2017 10:10
897,126585,2017-01-26T23:11:01.096000+0000,active,TRANSIT,9,2,1/27/2017 10:11
898,126587,2017-01-26T23:11:07.815000+0000,inactive,MOTION,5,4,1/27/2017 10:11
899,126589,2017-01-26T23:11:10.674000+0000,active,MOTION,14,9,1/27/2017 10:11
900,126591,2017-01-26T23:11:12.838000+0000,active,MOTION,34,9,1/27/2017 10:11
901,126593,2017-01-26T23:11:21.667000+0000,inactive,TRANSIT,3,3,1/27/2017 10:11
902,126595,2017-01-26T23:11:23.763000+0000,inactive,MOTION,34,9,1/27/2017 10:11
903,126597,2017-01-26T23:11:24.095000+0000,inactive,TRANSIT,9,2,1/27/2017 10:11
904,126599,2017-01-26T23:11:49.223000+0000,inactive,MOTION,14,9,1/27/2017 10:11
905,126601,2017-01-26T23:12:33.795000+0000,active,MOTION,14,9,1/27/2017 10:12
906,126603,2017-01-26T23:12:55.220000+0000,inactive,MOTION,14,9,1/27/2017 10:12
907,126605,2017-01-26T23:13:10.179000+0000,active,MOTION,14,9,1/27/2017 10:13
908,126607,2017-01-26T23:13:12.337000+0000,active,MOTION,34,9,1/27/2017 10:13
909,126609,2017-01-26T23:13:18.199000+0000,active,TRANSIT,22,10,1/27/2017 10:13
910,126611,2017-01-26T23:13:18.830000+0000,active,MOTION,23,10,1/27/2017 10:13
911,126613,2017-01-26T23:13:32.220000+0000,inactive,MOTION,14,9,1/27/2017 10:13
912,126615,2017-01-26T23:13:33.339000+0000,active,MOTION,29,6,1/27/2017 10:13
913,126616,2017-01-26T23:13:33.513000+0000,inactive,MOTION,34,9,1/27/2017 10:13
914,126619,2017-01-26T23:13:36.382000+0000,active,MOTION,27,5,1/27/2017 10:13
915,126620,2017-01-26T23:13:36.792000+0000,active,TRANSIT,28,6,1/27/2017 10:13
916,126623,2017-01-26T23:13:41.116000+0000,inactive,TRANSIT,22,10,1/27/2017 10:13
917,126624,2017-01-26T23:13:41.145000+0000,inactive,MOTION,23,10,1/27/2017 10:13
918,126627,2017-01-26T23:13:53.859000+0000,inactive,MOTION,29,6,1/27/2017 10:13
919,126629,2017-01-26T23:13:57.900000+0000,inactive,TRANSIT,28,6,1/27/2017 10:13
920,126637,2017-01-26T23:14:18.371000+0000,inactive,MOTION,27,5,1/27/2017 10:14
921,126639,2017-01-26T23:33:03.742000+0000,active,MOTION,27,5,1/27/2017 10:33
922,126641,2017-01-26T23:33:07.932000+0000,active,TRANSIT,28,6,1/27/2017 10:33
923,126643,2017-01-26T23:33:10.270000+0000,active,MOTION,29,6,1/27/2017 10:33
924,126645,2017-01-26T23:33:12.687000+0000,active,MOTION,34,9,1/27/2017 10:33
925,126647,2017-01-26T23:33:32.841000+0000,inactive,MOTION,29,6,1/27/2017 10:33
926,126649,2017-01-26T23:33:35.486000+0000,inactive,MOTION,34,9,1/27/2017 10:33
927,126651,2017-01-26T23:33:46.103000+0000,inactive,MOTION,27,5,1/27/2017 10:33
928,126653,2017-01-26T23:35:23.956000+0000,active,MOTION,27,5,1/27/2017 10:35
929,126655,2017-01-26T23:35:45.114000+0000,inactive,MOTION,27,5,1/27/2017 10:35
930,126657,2017-01-26T23:36:48.268000+0000,active,MOTION,27,5,1/27/2017 10:36
931,126659,2017-01-26T23:37:09.108000+0000,inactive,MOTION,27,5,1/27/2017 10:37
932,126799,2017-01-27T00:49:30.418000+0000,active,MOTION,27,5,1/27/2017 11:49
933,126801,2017-01-27T00:49:42.575000+0000,active,TRANSIT,28,6,1/27/2017 11:49
934,126803,2017-01-27T00:49:45.622000+0000,active,MOTION,29,6,1/27/2017 11:49
935,126805,2017-01-27T00:49:49.584000+0000,active,MOTION,34,9,1/27/2017 11:49
936,126807,2017-01-27T00:49:59.300000+0000,active,MOTION,14,9,1/27/2017 11:49
937,126809,2017-01-27T00:49:59.729000+0000,active,TRANSIT,9,2,1/27/2017 11:49
938,126811,2017-01-27T00:50:03.976000+0000,inactive,TRANSIT,28,6,1/27/2017 11:50
939,126812,2017-01-27T00:50:04.107000+0000,inactive,MOTION,27,5,1/27/2017 11:50
940,126814,2017-01-27T00:50:06.483000+0000,inactive,MOTION,29,6,1/27/2017 11:50
941,126816,2017-01-27T00:50:09.199000+0000,active,TRANSIT,3,3,1/27/2017 11:50
942,126818,2017-01-27T00:50:13.621000+0000,active,MOTION,5,4,1/27/2017 11:50
943,126820,2017-01-27T00:50:22.401000+0000,inactive,MOTION,14,9,1/27/2017 11:50
944,126822,2017-01-27T00:50:23.010000+0000,inactive,TRANSIT,9,2,1/27/2017 11:50
945,126824,2017-01-27T00:50:23.641000+0000,inactive,MOTION,34,9,1/27/2017 11:50
946,126826,2017-01-27T00:50:31.320000+0000,inactive,TRANSIT,3,3,1/27/2017 11:50
947,126834,2017-01-27T00:50:36.469000+0000,inactive,MOTION,5,4,1/27/2017 11:50
948,126836,2017-01-27T00:50:44.381000+0000,active,MOTION,5,4,1/27/2017 11:50
949,126844,2017-01-27T00:51:17.469000+0000,inactive,MOTION,5,4,1/27/2017 11:51
950,126852,2017-01-27T00:53:52.819000+0000,active,MOTION,5,4,1/27/2017 11:53
951,126860,2017-01-27T00:54:03.723000+0000,inactive,MOTION,5,4,1/27/2017 11:54
952,126862,2017-01-27T00:54:24.282000+0000,active,MOTION,5,4,1/27/2017 11:54
953,126864,2017-01-27T00:54:25.848000+0000,active,TRANSIT,3,3,1/27/2017 11:54
954,126866,2017-01-27T00:54:27.797000+0000,active,TRANSIT,9,2,1/27/2017 11:54
955,126868,2017-01-27T00:54:30.737000+0000,active,MOTION,14,9,1/27/2017 11:54
956,126870,2017-01-27T00:54:32.799000+0000,active,MOTION,34,9,1/27/2017 11:54
957,126872,2017-01-27T00:54:34.466000+0000,inactive,MOTION,5,4,1/27/2017 11:54
958,126874,2017-01-27T00:54:44.765000+0000,active,MOTION,12,8,1/27/2017 11:54
959,126876,2017-01-27T00:54:48.314000+0000,inactive,TRANSIT,3,3,1/27/2017 11:54
960,126878,2017-01-27T00:54:53.144000+0000,inactive,MOTION,14,9,1/27/2017 11:54
961,126880,2017-01-27T00:54:55.385000+0000,inactive,MOTION,34,9,1/27/2017 11:54
962,126882,2017-01-27T00:55:03.007000+0000,inactive,TRANSIT,9,2,1/27/2017 11:55
963,126884,2017-01-27T00:55:07.126000+0000,inactive,MOTION,12,8,1/27/2017 11:55
964,126886,2017-01-27T00:55:12.354000+0000,active,MOTION,12,8,1/27/2017 11:55
965,126888,2017-01-27T00:55:47.745000+0000,active,TRANSIT,9,2,1/27/2017 11:55
966,126890,2017-01-27T00:55:50.043000+0000,active,MOTION,14,9,1/27/2017 11:55
967,126892,2017-01-27T00:55:51.933000+0000,active,MOTION,34,9,1/27/2017 11:55
968,126894,2017-01-27T00:55:59.385000+0000,inactive,MOTION,12,8,1/27/2017 11:55
969,126896,2017-01-27T00:56:00.189000+0000,active,MOTION,29,6,1/27/2017 11:56
970,126904,2017-01-27T00:56:06.869000+0000,active,MOTION,27,5,1/27/2017 11:56
971,126906,2017-01-27T00:56:07.283000+0000,active,TRANSIT,28,6,1/27/2017 11:56
972,126908,2017-01-27T00:56:10.752000+0000,inactive,TRANSIT,9,2,1/27/2017 11:56
973,126910,2017-01-27T00:56:11.150000+0000,inactive,MOTION,14,9,1/27/2017 11:56
974,126912,2017-01-27T00:56:14.379000+0000,inactive,MOTION,34,9,1/27/2017 11:56
975,126914,2017-01-27T00:56:22.478000+0000,inactive,MOTION,29,6,1/27/2017 11:56
976,126916,2017-01-27T00:56:27.583000+0000,inactive,TRANSIT,28,6,1/27/2017 11:56
977,126918,2017-01-27T00:56:29.045000+0000,inactive,MOTION,27,5,1/27/2017 11:56
978,126926,2017-01-27T00:58:49.984000+0000,active,MOTION,27,5,1/27/2017 11:58
979,126928,2017-01-27T00:58:54.655000+0000,active,TRANSIT,28,6,1/27/2017 11:58
980,126930,2017-01-27T00:58:57.810000+0000,active,MOTION,29,6,1/27/2017 11:58
981,126932,2017-01-27T00:58:59.801000+0000,active,MOTION,34,9,1/27/2017 11:58
982,126934,2017-01-27T00:59:05.585000+0000,inactive,TRANSIT,28,6,1/27/2017 11:59
983,126936,2017-01-27T00:59:07.118000+0000,active,MOTION,14,9,1/27/2017 11:59
984,126939,2017-01-27T00:59:13.284000+0000,inactive,MOTION,27,5,1/27/2017 11:59
985,126942,2017-01-27T00:59:18.243000+0000,inactive,MOTION,29,6,1/27/2017 11:59
986,126944,2017-01-27T00:59:42.398000+0000,inactive,MOTION,14,9,1/27/2017 11:59
987,126946,2017-01-27T00:59:46.697000+0000,active,MOTION,14,9,1/27/2017 11:59
988,126948,2017-01-27T00:59:53.374000+0000,inactive,MOTION,34,9,1/27/2017 11:59
989,126956,2017-01-27T01:00:08.141000+0000,inactive,MOTION,14,9,1/27/2017 12:00
990,126958,2017-01-27T01:00:23.661000+0000,active,MOTION,34,9,1/27/2017 12:00
991,126960,2017-01-27T01:00:24.961000+0000,active,MOTION,14,9,1/27/2017 12:00
992,126962,2017-01-27T01:00:31.105000+0000,active,TRANSIT,9,2,1/27/2017 12:00
993,126964,2017-01-27T01:00:34.787000+0000,active,TRANSIT,3,3,1/27/2017 12:00
994,126966,2017-01-27T01:00:37.953000+0000,active,MOTION,7,1,1/27/2017 12:00
995,126968,2017-01-27T01:00:46.635000+0000,inactive,MOTION,34,9,1/27/2017 12:00
996,126970,2017-01-27T01:00:47.138000+0000,inactive,MOTION,14,9,1/27/2017 12:00
997,126972,2017-01-27T01:00:53.747000+0000,inactive,TRANSIT,9,2,1/27/2017 12:00
998,126974,2017-01-27T01:00:56.269000+0000,active,TRANSIT,9,2,1/27/2017 12:00
999,126975,2017-01-27T01:01:10.340000+0000,active,MOTION,14,9,1/27/2017 12:01
1000,126977,2017-01-27T01:01:11.094000+0000,active,MOTION,25,11,1/27/2017 12:01
1001,126978,2017-01-27T01:01:11.332000+0000,active,MOTION,12,8,1/27/2017 12:01
1002,126981,2017-01-27T01:01:12.039000+0000,active,MOTION,21,7,1/27/2017 12:01
1003,126983,2017-01-27T01:01:12.932000+0000,inactive,MOTION,7,1,1/27/2017 12:01
1004,126991,2017-01-27T01:01:22.181000+0000,inactive,MOTION,25,11,1/27/2017 12:01
1005,126993,2017-01-27T01:01:24.876000+0000,active,MOTION,25,11,1/27/2017 12:01
1006,126995,2017-01-27T01:01:30.674000+0000,active,MOTION,7,1,1/27/2017 12:01
1007,126997,2017-01-27T01:01:32.120000+0000,inactive,MOTION,12,8,1/27/2017 12:01
1008,126999,2017-01-27T01:01:34.747000+0000,inactive,MOTION,21,7,1/27/2017 12:01
1009,127001,2017-01-27T01:01:45.184000+0000,inactive,MOTION,25,11,1/27/2017 12:01
1010,127003,2017-01-27T01:01:47.139000+0000,inactive,MOTION,14,9,1/27/2017 12:01
1011,127005,2017-01-27T01:01:48.002000+0000,inactive,TRANSIT,9,2,1/27/2017 12:01
1012,127007,2017-01-27T01:01:49.310000+0000,inactive,TRANSIT,3,3,1/27/2017 12:01
1013,127009,2017-01-27T01:01:53.932000+0000,inactive,MOTION,7,1,1/27/2017 12:01
1014,127035,2017-01-27T01:07:40.379000+0000,active,MOTION,7,1,1/27/2017 12:07
1015,127037,2017-01-27T01:07:43.916000+0000,active,TRANSIT,3,3,1/27/2017 12:07
1016,127039,2017-01-27T01:07:45.475000+0000,active,TRANSIT,9,2,1/27/2017 12:07
1017,127041,2017-01-27T01:07:47.782000+0000,active,MOTION,14,9,1/27/2017 12:07
1018,127043,2017-01-27T01:07:49.748000+0000,active,MOTION,34,9,1/27/2017 12:07
1019,127045,2017-01-27T01:08:02.675000+0000,inactive,MOTION,7,1,1/27/2017 12:08
1020,127047,2017-01-27T01:08:05.082000+0000,active,TRANSIT,22,10,1/27/2017 12:08
1021,127049,2017-01-27T01:08:06.302000+0000,inactive,TRANSIT,3,3,1/27/2017 12:08
1022,127050,2017-01-27T01:08:06.391000+0000,active,MOTION,23,10,1/27/2017 12:08
1023,127053,2017-01-27T01:08:07.997000+0000,inactive,TRANSIT,9,2,1/27/2017 12:08
1024,127055,2017-01-27T01:08:10.136000+0000,inactive,MOTION,14,9,1/27/2017 12:08
1025,127057,2017-01-27T01:08:10.622000+0000,inactive,MOTION,34,9,1/27/2017 12:08
1026,127059,2017-01-27T01:08:16.012000+0000,inactive,TRANSIT,22,10,1/27/2017 12:08
1027,127061,2017-01-27T01:09:12.296000+0000,active,TRANSIT,22,10,1/27/2017 12:09
1028,127063,2017-01-27T01:09:15.650000+0000,active,MOTION,34,9,1/27/2017 12:09
1029,127065,2017-01-27T01:09:19.065000+0000,active,MOTION,14,9,1/27/2017 12:09
1030,127067,2017-01-27T01:09:20.625000+0000,active,TRANSIT,9,2,1/27/2017 12:09
1031,127069,2017-01-27T01:09:23.014000+0000,inactive,TRANSIT,22,10,1/27/2017 12:09
1032,127071,2017-01-27T01:09:24.998000+0000,active,TRANSIT,3,3,1/27/2017 12:09
1033,127073,2017-01-27T01:09:26.026000+0000,inactive,MOTION,23,10,1/27/2017 12:09
1034,127075,2017-01-27T01:09:28.275000+0000,active,MOTION,7,1,1/27/2017 12:09
1035,127077,2017-01-27T01:09:38.366000+0000,inactive,MOTION,34,9,1/27/2017 12:09
1036,127079,2017-01-27T01:09:42.391000+0000,inactive,MOTION,14,9,1/27/2017 12:09
1037,127081,2017-01-27T01:09:42.998000+0000,inactive,TRANSIT,9,2,1/27/2017 12:09
1038,127083,2017-01-27T01:09:46.303000+0000,inactive,TRANSIT,3,3,1/27/2017 12:09
1039,127091,2017-01-27T01:13:14.937000+0000,inactive,MOTION,7,1,1/27/2017 12:13
1040,127093,2017-01-27T01:13:21.941000+0000,active,MOTION,7,1,1/27/2017 12:13
1041,127095,2017-01-27T01:13:56.925000+0000,inactive,MOTION,7,1,1/27/2017 12:13
1042,127097,2017-01-27T01:14:07.711000+0000,active,MOTION,7,1,1/27/2017 12:14
1043,127099,2017-01-27T01:14:39.366000+0000,active,TRANSIT,3,3,1/27/2017 12:14
1044,127101,2017-01-27T01:14:49.666000+0000,inactive,MOTION,7,1,1/27/2017 12:14
1045,127103,2017-01-27T01:15:02.553000+0000,inactive,TRANSIT,3,3,1/27/2017 12:15
1046,127105,2017-01-27T01:15:12.528000+0000,active,TRANSIT,3,3,1/27/2017 12:15
1047,127107,2017-01-27T01:15:13.342000+0000,active,TRANSIT,9,2,1/27/2017 12:15
1048,127109,2017-01-27T01:15:16.441000+0000,active,MOTION,14,9,1/27/2017 12:15
1049,127111,2017-01-27T01:15:18.095000+0000,active,MOTION,12,8,1/27/2017 12:15
1050,127113,2017-01-27T01:15:31.176000+0000,active,MOTION,7,1,1/27/2017 12:15
1051,127115,2017-01-27T01:15:39.384000+0000,inactive,MOTION,14,9,1/27/2017 12:15
1052,127117,2017-01-27T01:15:41.356000+0000,inactive,MOTION,12,8,1/27/2017 12:15
1053,127119,2017-01-27T01:15:47.994000+0000,inactive,TRANSIT,9,2,1/27/2017 12:15
1054,127121,2017-01-27T01:15:49.297000+0000,inactive,TRANSIT,3,3,1/27/2017 12:15
1055,127123,2017-01-27T01:16:03.010000+0000,active,TRANSIT,3,3,1/27/2017 12:16
1056,127125,2017-01-27T01:16:03.800000+0000,active,TRANSIT,9,2,1/27/2017 12:16
1057,127127,2017-01-27T01:16:06.879000+0000,active,MOTION,14,9,1/27/2017 12:16
1058,127129,2017-01-27T01:16:08.610000+0000,active,MOTION,12,8,1/27/2017 12:16
1059,127131,2017-01-27T01:16:17.918000+0000,inactive,MOTION,7,1,1/27/2017 12:16
1060,127133,2017-01-27T01:16:23.262000+0000,active,MOTION,34,9,1/27/2017 12:16
1061,127135,2017-01-27T01:16:24.552000+0000,inactive,TRANSIT,3,3,1/27/2017 12:16
1062,127137,2017-01-27T01:16:30.193000+0000,active,TRANSIT,22,10,1/27/2017 12:16
1063,127139,2017-01-27T01:16:31.099000+0000,inactive,MOTION,12,8,1/27/2017 12:16
1064,127141,2017-01-27T01:16:32.199000+0000,active,MOTION,23,10,1/27/2017 12:16
1065,127143,2017-01-27T01:16:41.009000+0000,inactive,TRANSIT,22,10,1/27/2017 12:16
1066,127145,2017-01-27T01:16:42.383000+0000,inactive,MOTION,14,9,1/27/2017 12:16
1067,127147,2017-01-27T01:16:42.992000+0000,inactive,TRANSIT,9,2,1/27/2017 12:16
1068,127149,2017-01-27T01:16:47.324000+0000,active,MOTION,14,9,1/27/2017 12:16
1069,127151,2017-01-27T01:16:48.406000+0000,active,TRANSIT,9,2,1/27/2017 12:16
1070,127153,2017-01-27T01:16:52.126000+0000,active,TRANSIT,3,3,1/27/2017 12:16
1071,127155,2017-01-27T01:16:55.238000+0000,active,MOTION,7,1,1/27/2017 12:16
1072,127156,2017-01-27T01:16:55.279000+0000,inactive,MOTION,23,10,1/27/2017 12:16
1073,127159,2017-01-27T01:17:06.613000+0000,inactive,MOTION,34,9,1/27/2017 12:17
1074,127161,2017-01-27T01:17:07.206000+0000,active,MOTION,5,4,1/27/2017 12:17
1075,127163,2017-01-27T01:17:10.129000+0000,inactive,MOTION,14,9,1/27/2017 12:17
1076,127165,2017-01-27T01:17:15.736000+0000,inactive,TRANSIT,9,2,1/27/2017 12:17
1077,127167,2017-01-27T01:17:17.918000+0000,inactive,MOTION,7,1,1/27/2017 12:17
1078,127169,2017-01-27T01:17:25.298000+0000,inactive,TRANSIT,3,3,1/27/2017 12:17
1079,127171,2017-01-27T01:17:35.548000+0000,active,TRANSIT,3,3,1/27/2017 12:17
1080,127173,2017-01-27T01:17:37.932000+0000,active,TRANSIT,9,2,1/27/2017 12:17
1081,127175,2017-01-27T01:17:44.507000+0000,active,MOTION,7,1,1/27/2017 12:17
1082,127177,2017-01-27T01:17:48.294000+0000,active,MOTION,14,9,1/27/2017 12:17
1083,127179,2017-01-27T01:17:50.244000+0000,active,MOTION,34,9,1/27/2017 12:17
1084,127181,2017-01-27T01:17:53.448000+0000,inactive,MOTION,5,4,1/27/2017 12:17
1085,127183,2017-01-27T01:17:58.550000+0000,inactive,TRANSIT,3,3,1/27/2017 12:17
1086,127185,2017-01-27T01:18:00.993000+0000,inactive,TRANSIT,9,2,1/27/2017 12:18
1087,127187,2017-01-27T01:18:02.660000+0000,inactive,MOTION,7,1,1/27/2017 12:18
1088,127189,2017-01-27T01:18:19.704000+0000,active,TRANSIT,9,2,1/27/2017 12:18
1089,127191,2017-01-27T01:18:24.607000+0000,inactive,MOTION,34,9,1/27/2017 12:18
1090,127193,2017-01-27T01:18:25.048000+0000,active,TRANSIT,3,3,1/27/2017 12:18
1091,127195,2017-01-27T01:18:28.616000+0000,active,MOTION,7,1,1/27/2017 12:18
1092,127197,2017-01-27T01:18:42.383000+0000,inactive,MOTION,14,9,1/27/2017 12:18
1093,127199,2017-01-27T01:18:42.990000+0000,inactive,TRANSIT,9,2,1/27/2017 12:18
1094,127201,2017-01-27T01:18:47.293000+0000,inactive,TRANSIT,3,3,1/27/2017 12:18
1095,127203,2017-01-27T01:18:50.661000+0000,inactive,MOTION,7,1,1/27/2017 12:18
1096,127211,2017-01-27T01:37:22.548000+0000,active,MOTION,7,1,1/27/2017 12:37
1097,127213,2017-01-27T01:37:43.643000+0000,inactive,MOTION,7,1,1/27/2017 12:37
1098,127307,2017-01-27T02:04:36.002000+0000,active,MOTION,7,1,1/27/2017 13:04
1099,127309,2017-01-27T02:04:44.981000+0000,active,TRANSIT,3,3,1/27/2017 13:04
1100,127311,2017-01-27T02:04:45.473000+0000,active,TRANSIT,9,2,1/27/2017 13:04
1101,127313,2017-01-27T02:04:49.175000+0000,active,MOTION,14,9,1/27/2017 13:04
1102,127315,2017-01-27T02:04:53.496000+0000,active,MOTION,34,9,1/27/2017 13:04
1103,127317,2017-01-27T02:04:58.873000+0000,inactive,MOTION,7,1,1/27/2017 13:04
1104,127319,2017-01-27T02:05:04.058000+0000,active,MOTION,23,10,1/27/2017 13:05
1105,127321,2017-01-27T02:05:07.255000+0000,inactive,TRANSIT,3,3,1/27/2017 13:05
1106,127323,2017-01-27T02:05:07.956000+0000,inactive,TRANSIT,9,2,1/27/2017 13:05
1107,127325,2017-01-27T02:05:12.093000+0000,inactive,MOTION,14,9,1/27/2017 13:05
1108,127327,2017-01-27T02:05:16.293000+0000,inactive,MOTION,34,9,1/27/2017 13:05
1109,127335,2017-01-27T02:05:42.978000+0000,inactive,MOTION,23,10,1/27/2017 13:05
1110,127337,2017-01-27T02:05:45.256000+0000,active,MOTION,23,10,1/27/2017 13:05
1111,127339,2017-01-27T02:06:20.896000+0000,active,TRANSIT,22,10,1/27/2017 13:06
1112,127341,2017-01-27T02:06:24.533000+0000,active,MOTION,34,9,1/27/2017 13:06
1113,127343,2017-01-27T02:06:28.500000+0000,active,MOTION,14,9,1/27/2017 13:06
1114,127345,2017-01-27T02:06:30.033000+0000,active,TRANSIT,9,2,1/27/2017 13:06
1115,127347,2017-01-27T02:06:32.219000+0000,inactive,TRANSIT,22,10,1/27/2017 13:06
1116,127348,2017-01-27T02:06:32.268000+0000,inactive,MOTION,23,10,1/27/2017 13:06
1117,127349,2017-01-27T02:06:32.288000+0000,inactive,TRANSIT,22,10,1/27/2017 13:06
1118,127352,2017-01-27T02:06:45.259000+0000,active,TRANSIT,3,3,1/27/2017 13:06
1119,127354,2017-01-27T02:06:47.547000+0000,inactive,MOTION,34,9,1/27/2017 13:06
1120,127357,2017-01-27T02:06:51.091000+0000,inactive,MOTION,14,9,1/27/2017 13:06
1121,127359,2017-01-27T02:07:04.958000+0000,inactive,TRANSIT,9,2,1/27/2017 13:07
1122,127361,2017-01-27T02:07:08.251000+0000,inactive,TRANSIT,3,3,1/27/2017 13:07
1123,127363,2017-01-27T02:08:55.452000+0000,active,TRANSIT,3,3,1/27/2017 13:08
1124,127366,2017-01-27T02:09:01.353000+0000,active,TRANSIT,9,2,1/27/2017 13:09
1125,127368,2017-01-27T02:09:04.279000+0000,active,MOTION,14,9,1/27/2017 13:09
1126,127370,2017-01-27T02:09:07.732000+0000,active,MOTION,12,8,1/27/2017 13:09
1127,127372,2017-01-27T02:09:18.506000+0000,inactive,TRANSIT,3,3,1/27/2017 13:09
1128,127374,2017-01-27T02:09:19.132000+0000,active,MOTION,25,11,1/27/2017 13:09
1129,127376,2017-01-27T02:09:25.348000+0000,inactive,MOTION,14,9,1/27/2017 13:09
1130,127378,2017-01-27T02:09:29.697000+0000,inactive,TRANSIT,9,2,1/27/2017 13:09
1131,127380,2017-01-27T02:09:30.035000+0000,inactive,MOTION,12,8,1/27/2017 13:09
1132,127382,2017-01-27T02:09:31.040000+0000,active,MOTION,27,5,1/27/2017 13:09
1133,127384,2017-01-27T02:09:42.108000+0000,inactive,MOTION,25,11,1/27/2017 13:09
1134,127386,2017-01-27T02:09:54.229000+0000,inactive,MOTION,27,5,1/27/2017 13:09
1135,127394,2017-01-27T02:19:39.757000+0000,active,MOTION,27,5,1/27/2017 13:19
1136,127396,2017-01-27T02:19:44.410000+0000,active,TRANSIT,28,6,1/27/2017 13:19
1137,127398,2017-01-27T02:19:47.521000+0000,active,MOTION,29,6,1/27/2017 13:19
1138,127400,2017-01-27T02:19:58.361000+0000,inactive,MOTION,29,6,1/27/2017 13:19
1139,127402,2017-01-27T02:20:01.999000+0000,inactive,MOTION,27,5,1/27/2017 13:20
1140,127404,2017-01-27T02:20:04.533000+0000,inactive,TRANSIT,28,6,1/27/2017 13:20
1141,127406,2017-01-27T02:20:20.892000+0000,active,MOTION,29,6,1/27/2017 13:20
1142,127408,2017-01-27T02:20:22.500000+0000,active,MOTION,27,5,1/27/2017 13:20
1143,127410,2017-01-27T02:20:23.020000+0000,active,TRANSIT,28,6,1/27/2017 13:20
1144,127412,2017-01-27T02:20:31.617000+0000,inactive,MOTION,29,6,1/27/2017 13:20
1145,127414,2017-01-27T02:20:43.537000+0000,inactive,TRANSIT,28,6,1/27/2017 13:20
1146,127416,2017-01-27T02:20:43.970000+0000,inactive,MOTION,27,5,1/27/2017 13:20
1147,127418,2017-01-27T02:20:49.898000+0000,active,MOTION,27,5,1/27/2017 13:20
1148,127420,2017-01-27T02:21:01.578000+0000,active,TRANSIT,28,6,1/27/2017 13:21
1149,127422,2017-01-27T02:21:04.363000+0000,active,MOTION,29,6,1/27/2017 13:21
1150,127424,2017-01-27T02:21:06.866000+0000,active,MOTION,34,9,1/27/2017 13:21
1151,127426,2017-01-27T02:21:09.558000+0000,active,MOTION,14,9,1/27/2017 13:21
1152,127428,2017-01-27T02:21:10.605000+0000,active,TRANSIT,9,2,1/27/2017 13:21
1153,127430,2017-01-27T02:21:12.790000+0000,inactive,TRANSIT,28,6,1/27/2017 13:21
1154,127432,2017-01-27T02:21:14.670000+0000,active,TRANSIT,3,3,1/27/2017 13:21
1155,127434,2017-01-27T02:21:15.612000+0000,inactive,MOTION,29,6,1/27/2017 13:21
1156,127436,2017-01-27T02:21:17.859000+0000,active,MOTION,5,4,1/27/2017 13:21
1157,127438,2017-01-27T02:21:22.969000+0000,inactive,MOTION,27,5,1/27/2017 13:21
1158,127440,2017-01-27T02:21:29.533000+0000,inactive,MOTION,34,9,1/27/2017 13:21
1159,127442,2017-01-27T02:21:32.079000+0000,inactive,MOTION,14,9,1/27/2017 13:21
1160,127444,2017-01-27T02:21:33.687000+0000,inactive,TRANSIT,9,2,1/27/2017 13:21
1161,127446,2017-01-27T02:21:37.497000+0000,inactive,TRANSIT,3,3,1/27/2017 13:21
1162,127448,2017-01-27T02:21:40.397000+0000,inactive,MOTION,5,4,1/27/2017 13:21
1163,127450,2017-01-27T02:21:55.722000+0000,active,MOTION,5,4,1/27/2017 13:21
1164,127452,2017-01-27T02:22:33.398000+0000,inactive,MOTION,5,4,1/27/2017 13:22
1165,127454,2017-01-27T02:23:27.094000+0000,active,MOTION,5,4,1/27/2017 13:23
1166,127456,2017-01-27T02:23:30.607000+0000,active,TRANSIT,3,3,1/27/2017 13:23
1167,127458,2017-01-27T02:23:33.043000+0000,active,TRANSIT,9,2,1/27/2017 13:23
